ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
7292a2c3-a041-415c-941a-99febe3cb2da,TABS2026015598,900001,Pop & Pour,3008,2026-03-20T19:44:02.263,RET-Colleyville Town Square,345,2220,9002,60000.0,2026-03-02T00:00:00,2026-05-04T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015598
ac5b4d45-f2ae-4a6e-9dd2-2ad138fc7393,TABS2026015597,900001,Bluegrass Legacy Office Addition,3008,2026-03-20T17:49:05.557,Bluegrass Legacy Group,859,2220,9003,125000.0,2026-06-01T00:00:00,2026-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015597
044b4898-22f8-4830-9b63-381838bc0732,TABS2026015579,900001,Heritage Parkway Eastbound Lane Reconstruction,3008,2026-03-20T14:47:53.183,Heritage Parkway,1061,2220,9001,250000.0,2026-03-30T00:00:00,2027-03-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015579
db03c37b-064a-4b57-b1c3-8965ce67ca3f,TABS2026015575,900001,Bobby Ray's Deli & Tavern,3008,2026-03-20T14:13:44.1,Arlington Park Square,62,2220,9002,225000.0,2026-03-30T00:00:00,2026-06-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015575
798272b4-d3aa-4a89-8c30-4318bc9be91f,TABS2026015533,900001,San Jacinto Business Park,3008,2026-03-20T09:58:40.16,Building B,606,2220,9001,900000.0,2026-05-14T00:00:00,2026-08-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015533
26a80f64-90a6-45d1-997a-bc043f8dc165,TABS2026015532,900001,San Jacinto Business Park,3008,2026-03-20T09:47:04.727,Building A,606,2220,9001,1150000.0,2026-05-14T00:00:00,2026-08-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015532
063a26e7-b182-4aff-892b-3fc92876d5a9,TABS2026015526,900001,Haslet Crossing Building C - Spec Office,3008,2026-03-20T09:04:16.493,Haslet Crossing Building C,736,2220,9001,500000.0,2026-05-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015526
065c117b-c77b-4c9c-9c0a-8d2ae6e06077,TABS2026015523,900001,Haslet Crossing Building B - Spec Office,3008,2026-03-20T08:51:27.67,Haslet Crossing Building B,736,2220,9001,500000.0,2026-05-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015523
e07f990e-3f4f-4f7e-b534-8298a645e68c,TABS2026015520,900001,Haslet Crossing Building A - Spec Office,3008,2026-03-20T08:38:07.473,Haslet Crossing Building A,736,2220,9001,500000.0,2026-05-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015520
05bb9409-9bde-4e25-80c5-709a39b2ed3d,TABS2026015515,900001,Alcon FWN BFS Lines,3008,2026-03-20T07:03:17.717,Alcon FWN Manufacturing,606,2220,9002,3300000.0,2026-04-13T00:00:00,2027-03-19T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015515
73fc84d7-4839-46dc-91bb-69713c041d7a,TABS2026015507,900001,Grapevine McDonald's Restaurant Drive Thru Improvements,3009,2026-03-19T21:50:53.8,McDonald's,695,2220,9002,250000.0,2027-01-01T00:00:00,2027-06-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015507
d7720218-a7ca-4259-b47a-1ff8d5341650,TABS2026015442,900001,Stripe A Zone- Wheel Stop Shed,3008,2026-03-19T13:49:51.083,Stripe A Zone,686,2220,9003,300000.0,2026-04-15T00:00:00,2026-06-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015442
5c80b989-5a0a-4562-a766-61fa4010d1f5,TABS2026015441,900001,Haltom 5 Residential Roads Reconstruction,3008,2026-03-19T13:43:25.203,"Hunter Street, Aurora Court, Nadine Drive, Roxie Street, Sabelle Lane, & Jane Anne Street",718,2220,9002,7600000.0,2026-06-01T00:00:00,2027-06-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015441
4abedb26-6757-4651-b1d4-ebf48da8f64b,TABS2026015421,900001,Nestle - RSO & Site Improvements - Fort Worth TX,3008,2026-03-19T11:55:32.163,Nestle USA Distribution Center,606,2220,9001,2417220.0,2026-02-02T00:00:00,2026-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015421
48ae3373-0036-456d-89ff-f7776a02a9c0,TABS2026015400,900001,Cibolo Hills West,3008,2026-03-19T10:24:34.053,Cibolo Hills West,606,2220,9001,363680.0,2026-03-16T00:00:00,2027-01-10T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015400
